Id,Label,node_type,modularity_class,degree,weighted degree,eigencentrality,pageranks,stat_inf_class,clustering,triangles,X,Y,Size,Color
2997,"F106: google, chinese, internet",Full,5,43,4.74092,0.345573,0.002446,30,0.077519,70,-1299.301147,-875.747437,27.260275,"#00c4ff"
3012,"F107: cyber, warfare, hacking",Full,5,38,3.393391,0.234421,0.002425,30,0.066856,47,-1611.312744,-784.752258,25.205479,"#00c4ff"
3028,"F108: microsoft, windows, computers",Full,5,32,2.744137,0.153164,0.001984,30,0.072581,36,-1518.917236,-736.44812,22.739727,"#00c4ff"
3039,"F109: airport, security",Full,11,35,3.931048,0.155283,0.00191,2,0.102521,61,-2336.373047,-796.159241,23.972603,"#4300a3"
3046,"F110: pisa, tests, score",Full,6,40,4.543043,0.295434,0.001995,14,0.10641,83,2009.709595,-1635.948975,26.027397,"#f00016"
3053,"F111: fannie, freddie, mae",Full,13,31,2.380994,0.177411,0.001426,21,0.092473,43,562.047607,2239.705566,22.328768,"#ff5584"
3055,"F112: smoking, cigarette, lung",Full,1,30,1.781019,0.105441,0.002312,28,0.016092,7,-2618.547119,-1674.373779,21.917809,"#f5dc00"
3075,"F113: ddt, malaria, deaths",Full,12,29,1.425617,0.060689,0.002087,13,0.046798,19,3126.82666,1513.1875,21.506849,"#31a800"
3091,"F114: luck, wealth, fortunes",Full,14,38,2.536306,0.216846,0.002299,24,0.038407,27,5.624686,-115.817604,25.205479,"#5795ff"
3106,"F115: profiling, moslem, groups",Full,11,35,2.234288,0.207712,0.001937,2,0.053782,32,-975.228943,-1295.384155,23.972603,"#4300a3"
3115,"F116: plagiarism, writers",Full,5,28,1.971404,0.07082,0.002179,28,0.02381,9,-2854.676758,-2222.535156,21.09589,"#00c4ff"
3131,"F117: prediction, markets, betting",Full,0,31,1.952302,0.106058,0.002082,24,0.03871,18,-213.29538,-2315.618408,22.328768,"#008a3b"
3143,"F118: rules, discretion, standards",Full,2,32,2.908566,0.144336,0.001826,0,0.074597,37,-1775.133423,825.185425,22.739727,"#73c000"
3150,"F119: culture, change",Full,15,35,2.452016,0.246951,0.002166,14,0.023529,14,1095.719604,-510.386536,23.972603,"#ff8805"
3164,"F120: aid, foreign, recipient",Full,15,40,4.796448,0.379478,0.00196,13,0.098718,77,451.138916,64.223061,26.027397,"#ff8805"
3173,"F121: cities, grants",Full,11,49,5.40601,0.457859,0.002442,29,0.069728,82,-326.542999,-60.554874,29.726027,"#4300a3"
3182,"F122: technological, innovations",Full,5,35,2.55005,0.196142,0.002049,25,0.048739,29,-1380.515991,-637.215881,23.972603,"#00c4ff"
3193,"F123: vat, tax, flat",Full,3,32,2.247654,0.228098,0.001787,6,0.094758,47,615.753784,1764.171875,22.739727,"#9900e0"
3206,F124: regulators,Full,2,35,3.994346,0.238274,0.001894,0,0.094118,56,-1238.213379,850.618103,23.972603,"#73c000"
3214,"F125: theft, victims",Full,1,37,4.244488,0.212252,0.002191,19,0.106607,71,-1445.936279,-1800.538208,24.794521,"#f5dc00"
3230,"F126: cuba, embargo",Full,16,27,1.421183,0.133635,0.001937,32,0.014245,5,2388.5896,-489.655487,20.684933,"#00bd94"
3246,"F127: hollywood, actors",Full,6,33,1.568307,0.189401,0.002205,4,0.049242,26,1091.728027,-2284.608154,23.150684,"#f00016"
3263,"F128: kibbutz, movement",Full,20,27,1.012067,0.05781,0.002284,32,0.014245,5,2145.771729,-3467.442871,20.684933,"#800f00"
3282,"F129: universities, american",Full,6,49,8.744104,0.399801,0.002587,14,0.12585,148,1829.82666,-1675.893677,29.726027,"#f00016"
3296,"F130: uncertainty, dissipate",Full,2,36,2.012981,0.238755,0.00234,0,0.042857,27,-1061.975586,459.744904,24.38356,"#73c000"
3314,"F131: computers, automation, machines",Full,5,36,3.874547,0.23728,0.002231,30,0.057143,36,-1316.06543,-87.718147,24.38356,"#00c4ff"
3329,"F132: hamas, israel",Full,20,31,1.472786,0.125112,0.00228,32,0.015054,7,638.004639,-3223.480225,22.328768,"#800f00"
3345,"F133: ports, dubai",Full,5,37,3.099304,0.262997,0.002203,2,0.052553,35,-1004.670532,-686.800537,24.794521,"#00c4ff"
0,"P0: health, insurance",Posner,14,33,3.375043,0.218094,0.001672,8,0.121212,64,184.73114,290.449066,23.150684,"#5795ff"
26,"P1: college, students",Posner,6,39,7.694929,0.349844,0.001655,14,0.207827,154,1819.241455,-1592.460083,25.616438,"#f00016"
52,"P2: oil, carbon, gasoline",Posner,4,37,5.835841,0.249519,0.001624,17,0.175676,117,-2156.378174,2373.061768,24.794521,"#05ff00"
78,"P3: skeptical, know",Posner,9,37,3.482809,0.180141,0.002365,22,0.069069,46,-1850.119629,34.382523,24.794521,"#ff2ec4"
104,"P4: war, iraq",Posner,11,38,4.926126,0.232335,0.001912,3,0.112376,79,-704.412842,-675.689087,25.205479,"#4300a3"
130,"P5: income, inequality, wealth",Posner,14,43,4.992689,0.41499,0.001887,27,0.104097,94,768.973145,536.024292,27.260275,"#5795ff"
155,"P6: illegal, immigrants",Posner,16,37,4.099116,0.311118,0.001683,15,0.112613,75,148.024139,-1361.274292,24.794521,"#00bd94"
179,"P7: banks, banking",Posner,13,40,7.727282,0.419066,0.001602,21,0.197436,154,251.942307,1507.424561,26.027397,"#ff5584"
204,"P8: obesity, trans",Posner,4,29,2.695772,0.094438,0.001578,17,0.091133,37,-3003.467041,2404.372314,21.506849,"#05ff00"
227,"P9: tax, income",Posner,3,35,4.516087,0.343514,0.00154,6,0.157983,94,544.867249,1497.960327,23.972603,"#9900e0"
246,"P10: punishment, crime",Posner,1,36,6.361976,0.235212,0.001584,19,0.185714,117,-1340.450073,-1883.956665,24.38356,"#f5dc00"
268,"P11: price, product, demand",Posner,2,43,5.41719,0.429351,0.001898,1,0.106312,96,-770.817566,835.1922,27.260275,"#73c000"
289,"P12: housing, mortgage, bubble",Posner,13,40,5.467205,0.37688,0.001637,21,0.178205,139,244.80661,1804.913208,26.027397,"#ff5584"
309,P13: china,Posner,15,45,7.827484,0.581147,0.001845,20,0.144444,143,219.691788,28.922657,28.082193,"#ff8805"
328,"P14: inflation, rates",Posner,13,55,11.433614,0.739646,0.002098,21,0.161616,240,249.007675,1359.868042,32.19178,"#ff5584"
342,"P15: women, men, science",Posner,8,37,4.085677,0.296369,0.001595,5,0.111111,74,2513.219238,-1206.435791,24.794521,"#4c463e"
363,"P16: ceo, compensation",Posner,2,36,4.890437,0.295766,0.00157,11,0.130159,82,-707.837463,912.020081,24.38356,"#73c000"
388,"P17: newspaper, news, media",Posner,5,34,2.963511,0.157336,0.001823,30,0.090909,51,-2223.413086,-1178.366699,23.561644,"#00c4ff"
412,"P18: drugs, marijuana, orphan",Posner,1,36,4.099033,0.204698,0.00181,26,0.095238,60,-1829.041626,-1678.558472,24.38356,"#f5dc00"
435,"P19: disaster, tsunami",Posner,19,30,2.42473,0.108004,0.001574,24,0.08046,35,2168.928223,947.932312,21.917809,"#b88a00"
457,"P20: judges, lawyers, judicial",Posner,17,36,3.654352,0.256839,0.001746,28,0.096825,61,-1544.164673,35.946522,24.38356,"#0011f5"
479,"P21: depression, recession",Posner,16,35,3.348034,0.270547,0.001859,9,0.089076,53,644.017517,1201.206177,23.972603,"#00bd94"
503,P22: unions,Posner,2,35,4.102637,0.316228,0.00149,31,0.156303,93,-278.04953,785.608765,23.972603,"#73c000"
525,"P23: campaign, contributions",Posner,20,38,4.3871,0.291123,0.001768,7,0.095306,67,-296.692719,-185.983688,25.205479,"#800f00"
546,"P24: population, birth",Posner,8,35,5.526677,0.346656,0.001496,23,0.157983,94,1455.484619,-321.079742,23.972603,"#4c463e"
563,P25: airlines,Posner,11,29,3.43568,0.077763,0.001547,2,0.108374,44,-3082.37085,-717.1026,21.506849,"#4300a3"
588,"P26: democracy, liberty",Posner,20,35,3.845977,0.247426,0.001791,7,0.109244,65,683.018066,-600.177734,23.972603,"#800f00"
610,"P27: deficit, federal spendig",Posner,3,43,7.694527,0.543831,0.001734,18,0.180509,163,342.37796,1258.332153,27.260275,"#9900e0"
624,"P28: toll, road, congestion",Posner,17,35,3.266285,0.16869,0.001682,16,0.115966,69,-3310.549316,759.209229,23.972603,"#0011f5"
645,P29: unemployment,Posner,16,38,4.686718,0.347621,0.001681,9,0.145092,102,305.705231,832.158447,25.205479,"#00bd94"
661,"P30: flu, disease, vaccine",Posner,12,30,4.148945,0.093415,0.001546,13,0.133333,58,3076.625244,914.014954,21.917809,"#31a800"
684,P31: iq,Posner,6,29,1.930031,0.116833,0.001563,29,0.051724,21,2714.019775,-1955.652344,21.506849,"#f00016"
705,"P32: discrimination, blacks",Posner,16,38,3.759194,0.266009,0.001977,10,0.091038,64,509.140594,-1397.359009,25.205479,"#00bd94"
726,"P33: stimulus, program",Posner,3,36,4.413222,0.331998,0.001746,18,0.104762,66,47.048687,1118.497681,24.38356,"#9900e0"
743,"P34: food, agricultural",Posner,4,36,4.031585,0.314628,0.001642,17,0.146032,92,-1769.494263,1820.522705,24.38356,"#05ff00"
758,"P35: french, riots",Posner,16,37,4.27304,0.258391,0.001913,10,0.097598,65,271.862,-1097.418091,24.794521,"#00bd94"
779,"P36: billion, costs, benefits",Posner,2,37,4.324884,0.337444,0.001956,3,0.084084,56,-61.947166,594.984863,24.794521,"#73c000"
796,"P37: gambling, casino",Posner,0,29,3.180022,0.075905,0.001657,24,0.08867,36,-133.602798,-2870.084961,21.506849,"#008a3b"
818,"P38: detroit, automakers",Posner,2,39,4.485497,0.323135,0.00176,16,0.109312,81,-1441.637817,737.067444,25.616438,"#73c000"
839,"P39: homosexual, marriage",Posner,8,33,3.858338,0.120642,0.001804,5,0.113636,60,3723.745117,-1160.054199,23.150684,"#4c463e"
861,"P40: drunk, driving, liability",Posner,17,36,3.814774,0.17094,0.001773,16,0.092063,58,-2694.261963,377.28476,24.38356,"#0011f5"
882,"P41: conservatism, friedman, movement",Posner,6,36,4.133703,0.215852,0.001892,4,0.095238,60,990.241089,-1166.472412,24.38356,"#f00016"
905,"P42: copyright, file, grokster",Posner,5,35,2.973445,0.141793,0.001993,28,0.07395,44,-2718.290283,-1886.459595,23.972603,"#00c4ff"
929,"P43: greece, euro",Posner,15,35,4.679115,0.314012,0.00165,12,0.132773,79,1004.950684,276.429565,23.972603,"#ff8805"
948,"P44: patent, protection",Posner,1,30,3.185227,0.104955,0.001655,25,0.096552,42,-2258.956543,-2030.548462,21.917809,"#f5dc00"
968,"P45: religious, church",Posner,8,30,3.429608,0.092627,0.001698,5,0.094253,41,3830.118408,-1579.622559,21.917809,"#4c463e"
990,"P46: minimum, wage",Posner,16,35,4.172099,0.329485,0.001534,9,0.09916,59,368.285889,593.597595,23.972603,"#00bd94"
1001,"P47: nations, countries",Posner,15,42,6.556207,0.408079,0.002153,32,0.105691,91,1017.21936,-207.71991,26.849316,"#ff8805"
1020,P48: becker,Posner,9,36,3.891809,0.149444,0.002377,22,0.079365,50,-2389.199707,117.427078,24.38356,"#ff2ec4"
1045,"P49: stem, cell, research",Posner,10,29,3.007497,0.059908,0.001704,25,0.081281,33,-1476.300781,-3626.419678,21.506849,"#7370ff"
1069,"P50: surveillance, privacy",Posner,5,36,3.460202,0.226764,0.00206,19,0.092063,58,-1750.844116,-1221.561523,24.38356,"#00c4ff"
1090,"P51: bankruptcy, creditors, debts",Posner,13,35,3.890677,0.234587,0.001779,16,0.080672,48,-2.644996,1681.203735,23.972603,"#ff5584"
1110,"P52: books, bookstore",Posner,5,31,2.797115,0.093741,0.001794,30,0.07957,37,-2736.444092,-1488.780518,22.328768,"#00c4ff"
1130,"P53: senate, filibuster",Posner,20,32,3.936763,0.151798,0.001605,7,0.096774,48,-396.443176,-44.441746,22.739727,"#800f00"
1153,"P54: stock, investors",Posner,13,41,5.845366,0.379275,0.001885,11,0.115854,95,-304.194824,1354.255493,26.438356,"#ff5584"
1170,"P55: liberal, professors, conservative",Posner,6,36,4.634296,0.220872,0.001833,4,0.120635,76,1356.578125,-1621.251343,24.38356,"#f00016"
1187,P56: athletes,Posner,7,29,4.34015,0.078491,0.001549,26,0.133005,54,1623.501099,-3849.139404,21.506849,"#ff85eb"
1208,"P57: marriage, divorce, contractual",Posner,8,29,2.922456,0.074119,0.001881,5,0.071429,29,3920.866211,-1072.583496,21.506849,"#4c463e"
1229,P58: microfinance,Posner,13,37,5.066838,0.317774,0.001659,21,0.145646,97,456.802368,1609.858154,24.794521,"#ff5584"
1248,"P59: charitable, donations",Posner,3,35,3.493461,0.261274,0.001702,6,0.095798,57,600.901978,683.433167,23.972603,"#9900e0"
1265,"P60: guns, ownership",Posner,1,39,4.803918,0.2703,0.001915,19,0.144399,107,-1266.363525,-1761.026978,25.616438,"#f5dc00"
1280,"P61: gates, microsoft",Posner,5,35,3.130426,0.213625,0.002018,30,0.058824,35,-1090.734863,-578.147827,23.972603,"#00c4ff"
1301,"P62: rules, discretion, standards",Posner,2,34,3.013135,0.182684,0.001783,0,0.085561,48,-1727.521484,762.229004,23.561644,"#73c000"
1317,"P63: bubble, irrational",Posner,13,35,2.638529,0.213372,0.001908,11,0.077311,46,-672.88501,2287.189697,23.972603,"#ff5584"
1334,"P64: capita, countries",Posner,15,36,5.203005,0.327907,0.001786,12,0.101587,64,982.579712,10.741033,24.38356,"#ff8805"
1350,P65: rankings,Posner,6,31,3.04807,0.173355,0.001601,14,0.088172,41,1736.173096,-2218.285156,22.328768,"#f00016"
1367,"P66: aid, foreign",Posner,15,52,8.514161,0.594634,0.002376,13,0.095023,126,460.257324,-40.944168,30.958904,"#ff8805"
1383,"P67: contraception, sex, church",Posner,8,36,4.629982,0.142458,0.002088,5,0.101587,64,3662.791504,-1329.294556,24.38356,"#4c463e"
1402,"P68: currency, dollar",Posner,15,39,6.449918,0.417062,0.001735,12,0.103914,77,409.120056,877.435059,25.616438,"#ff8805"
1418,"P69: bureaucracy, department",Posner,2,38,4.682065,0.31935,0.002085,29,0.078236,55,-834.95166,584.323547,25.205479,"#73c000"
1440,"P70: summers, harvard",Posner,6,37,5.424564,0.23082,0.002081,14,0.126126,84,1717.749756,-1826.917847,24.794521,"#f00016"
1462,"P71: capitalism, communism",Posner,20,37,3.054193,0.299816,0.002225,32,0.054054,36,880.20166,-531.528259,24.794521,"#800f00"
1481,P72: regulation,Posner,2,35,3.501503,0.241585,0.001963,0,0.060504,36,-1246.418823,753.55127,23.972603,"#73c000"
1501,"P73: ceiling, debt",Posner,3,42,5.915139,0.427959,0.001949,7,0.105691,91,-162.860855,1111.32373,26.849316,"#9900e0"
1515,P74: proposal,Posner,9,39,4.423536,0.224733,0.002487,22,0.067476,50,-1301.449097,463.45871,25.616438,"#ff2ec4"
1,health,Word,14,8,0.277806,0.080159,0.000382,17,0.464286,13,-496.275726,575.689148,12.876713,"#5795ff"
2,insurance,Word,14,5,0.235836,0.052021,0.000256,24,0.4,4,678.639343,493.066315,11.643835,"#5795ff"
3,medical,Word,14,5,0.235393,0.061569,0.000251,8,1,10,276.474701,323.195007,11.643835,"#5795ff"
4,care,Word,14,5,0.20998,0.061569,0.000251,8,1,10,218.625641,368.717102,11.643835,"#5795ff"
5,medicare,Word,14,3,0.200952,0.037643,0.000166,8,1,3,264.600891,423.948212,10.821918,"#5795ff"
6,people,Word,12,7,0.140333,0.056933,0.000358,13,0.285714,6,1565.305054,1379.448608,12.465754,"#31a800"
7,elderly,Word,14,5,0.152213,0.060541,0.000252,8,1,10,417.561493,371.350555,11.643835,"#5795ff"
8,retirement,Word,14,5,0.167472,0.06378,0.00025,8,0.6,6,507.161713,-275.994354,11.643835,"#5795ff"
9,medicaid,Word,14,4,0.073365,0.05107,0.000208,8,1,6,719.537537,829.460754,11.232877,"#5795ff"
10,physicians,Word,14,1,0.012441,0.010712,0.000088,8,0,0,1584.577515,1566.964111,10,"#5795ff"
11,longevity,Word,14,1,0.01148,0.010712,0.000088,8,0,0,1665.263306,1630.422363,10,"#5795ff"
12,premiums,Word,14,2,0.029694,0.024139,0.00013,8,1,1,28.730396,136.775726,10.410959,"#5795ff"
13,security,Word,14,10,0.313993,0.139814,0.000482,2,0.355556,16,-1021.746704,-402.786835,13.69863,"#5795ff"
14,benefits,Word,2,14,0.31692,0.204524,0.000609,3,0.175824,16,663.006775,327.619812,15.342466,"#73c000"
15,costs,Word,2,19,0.490224,0.245441,0.000854,1,0.175439,30,-909.375183,-274.191895,17.397261,"#73c000"
16,healthcare,Word,14,1,0.009739,0.010712,0.000088,8,0,0,1838.350952,1908.86853,10,"#5795ff"
17,old,Word,14,2,0.015898,0.024382,0.000126,8,1,1,1778.295654,1783.315186,10.410959,"#5795ff"
18,insured,Word,14,1,0.008927,0.010712,0.000088,8,0,0,1871.767456,2074.34082,10,"#5795ff"
19,uninsured,Word,14,3,0.042272,0.037809,0.000168,8,1,3,7.254161,175.54982,10.821918,"#5795ff"
20,pay,Word,14,8,0.139931,0.128387,0.000363,15,0.25,7,466.807922,-466.397827,12.876713,"#5795ff"
21,malpractice,Word,17,2,0.034341,0.019661,0.000136,28,0,0,-2434.615967,-288.684143,10.410959,"#0011f5"
22,patients,Word,14,3,0.041494,0.035712,0.000176,25,0.666667,2,-649.996338,-1155.085938,10.821918,"#5795ff"
23,average,Word,14,13,0.273079,0.16985,0.000574,1,0.230769,18,2150.104492,-755.160828,14.931507,"#5795ff"
24,afford,Word,14,1,0.008247,0.010712,0.000088,8,0,0,1989.944946,2113.930176,10,"#5795ff"
25,insurers,Word,14,1,0.008043,0.010712,0.000088,8,0,0,2080.041016,2083.115967,10,"#5795ff"
27,college,Word,6,13,0.466775,0.162713,0.000578,29,0.24359,19,2245.360596,-1778.604858,14.931507,"#f00016"
28,students,Word,6,16,0.554169,0.231442,0.000727,14,0.508333,61,1660.432007,-1509.078125,16.164383,"#f00016"
29,education,Word,6,17,0.451267,0.222864,0.000741,14,0.286765,39,2354.390381,-1691.616089,16.575342,"#f00016"
30,colleges,Word,6,12,0.383122,0.158793,0.000537,14,0.348485,23,1815.661011,-2041.290161,14.520548,"#f00016"
31,schools,Word,6,15,0.580099,0.194959,0.000653,10,0.352381,37,1965.753296,-2012.582642,15.753425,"#f00016"
32,universities,Word,6,12,0.506272,0.173637,0.000537,14,0.606061,40,1876.729004,-1910.371948,14.520548,"#f00016"
33,tuition,Word,6,5,0.18377,0.080746,0.000231,14,0.8,8,1989.172119,-1361.05542,11.643835,"#f00016"
34,school,Word,6,8,0.273961,0.120636,0.000364,14,0.821429,23,2173.632568,-1896.922607,12.876713,"#f00016"
35,student,Word,6,8,0.288559,0.124853,0.000359,14,0.75,21,1704.07312,-1061.482544,12.876713,"#f00016"
36,university,Word,6,11,0.402632,0.163969,0.000494,14,0.727273,40,1953.423828,-1909.634521,14.109589,"#f00016"
37,forprofit,Word,6,3,0.044332,0.054183,0.000153,14,1,3,2522.799072,-2161.18335,10.821918,"#f00016"
38,alumni,Word,6,3,0.167767,0.042547,0.000168,14,0.666667,2,2044.130127,-1840.857056,10.821918,"#f00016"
39,public,Word,6,13,0.285573,0.187482,0.000608,22,0.192308,15,23.203398,-1004.605164,14.931507,"#f00016"
40,graduates,Word,6,6,0.146297,0.097625,0.000267,5,0.533333,8,2188.393799,-1173.733521,12.054794,"#f00016"
41,teachers,Word,6,4,0.417362,0.059481,0.000205,14,1,6,2083.35498,-1757.655518,11.232877,"#f00016"
42,faculty,Word,6,7,0.413749,0.091692,0.000342,14,0.904762,19,1728.480469,-1953.38208,12.465754,"#f00016"
43,loans,Word,13,10,0.379017,0.160588,0.00041,21,0.577778,26,1007.022949,1012.447327,13.69863,"#ff5584"
44,children,Word,8,15,0.438335,0.189524,0.000668,5,0.238095,25,2365.35376,-1080.498169,15.753425,"#4c463e"
45,teacher,Word,6,4,0.156733,0.060829,0.000203,14,0.5,3,2124.169434,-1851.647339,11.232877,"#f00016"
46,benefit,Word,2,6,0.107572,0.090455,0.000288,6,0.2,3,419.084778,-170.09317,12.054794,"#73c000"
47,attend,Word,6,2,0.029059,0.029022,0.000129,14,1,1,2600.846436,-2452.143799,10.410959,"#f00016"
48,parents,Word,8,8,0.240752,0.089702,0.000407,23,0.285714,8,2271.063477,-1317.005005,12.876713,"#4c463e"
49,institutions,Word,2,7,0.108044,0.11836,0.000322,13,0.238095,5,-87.951485,854.362061,12.465754,"#73c000"
50,donations,Word,3,7,0.276597,0.091884,0.00033,6,0.285714,6,902.437073,-65.916779,12.465754,"#9900e0"
51,teaching,Word,6,6,0.162685,0.083896,0.000293,14,0.8,12,2191.946289,-1968.171631,12.054794,"#f00016"
53,oil,Word,4,6,0.457391,0.099316,0.000271,17,0.666667,10,-1893.054321,2203.494385,12.054794,"#05ff00"
54,carbon,Word,4,3,0.19585,0.029691,0.000165,17,1,3,-2322.700439,2774.715332,10.821918,"#05ff00"
55,gasoline,Word,4,6,0.442973,0.084878,0.00028,17,1,15,-2107.09668,2244.601807,12.054794,"#05ff00"
56,emissions,Word,4,3,0.155671,0.029691,0.000165,17,1,3,-2344.35498,2833.149658,10.821918,"#05ff00"
57,warming,Word,4,4,0.15204,0.046523,0.000202,17,1,6,-2381.618408,2806.548584,11.232877,"#05ff00"
58,global,Word,4,3,0.094998,0.031339,0.000168,17,0.666667,2,-2440.407715,2814.666748,10.821918,"#05ff00"
59,dioxide,Word,4,2,0.082123,0.021196,0.000123,17,1,1,-2392.896973,2851.797852,10.410959,"#05ff00"
60,fuels,Word,4,7,0.152716,0.074205,0.000333,17,0.904762,19,-2576.594971,2976.850586,12.465754,"#05ff00"
61,atmosphere,Word,4,3,0.06527,0.029691,0.000165,17,1,3,-2533.939209,3085.555908,10.821918,"#05ff00"
62,prices,Word,4,15,0.498593,0.218912,0.000642,17,0.380952,40,-1924.167847,1701.773315,15.753425,"#05ff00"
63,tax,Word,3,17,0.680469,0.23277,0.000723,6,0.286765,39,129.71701,1806.025146,16.575342,"#9900e0"
64,gas,Word,4,8,0.269115,0.095741,0.000368,17,0.785714,22,-2224.955811,2475.903564,12.876713,"#05ff00"
65,fossil,Word,4,5,0.10367,0.042306,0.000256,17,1,10,-2709.292236,3116.355713,11.643835,"#05ff00"
66,energy,Word,4,8,0.171827,0.084751,0.000377,17,0.785714,22,-2494.645752,2903.880859,12.876713,"#05ff00"
67,reduce,Word,4,7,0.113434,0.115609,0.000302,17,0.238095,5,-929.488647,2284.814209,12.465754,"#05ff00"
68,drilling,Word,4,3,0.087887,0.044301,0.000159,17,1,3,-2025.492065,2549.700195,10.821918,"#05ff00"
69,supply,Word,2,14,0.305983,0.217854,0.000599,17,0.351648,32,-1835.101685,1143.409668,15.342466,"#73c000"
70,taxes,Word,3,13,0.446993,0.198487,0.000574,18,0.397436,31,-368.98175,1714.922241,14.931507,"#9900e0"
71,burning,Word,4,2,0.021493,0.021196,0.000123,17,1,1,-2886.609619,3526.209473,10.410959,"#05ff00"
72,production,Word,4,10,0.287001,0.170407,0.000428,17,0.644444,29,-1682.966919,1971.88855,13.69863,"#05ff00"
73,demand,Word,4,17,0.395051,0.277956,0.000717,20,0.352941,48,-1711.573486,1040.802734,16.575342,"#05ff00"
